SaleID,DateSold,Address,City,State,Zip,Beds,Baths,SqFt,LotAcres,YearBuilt,SalePrice,PropertyType,Latitude,Longitude,AgentName,ListingOffice,DaysOnMarket
HS0243,2020-07-12,2420 Cedar Terrace,Portland,OR,19506,3,2.7,2704,0.56,1941,579573,Single Family,45.456281,-122.719623,Taylor Brooks,Lakeside Properties,203
HS0699,2025-06-14,5107 Sunset Terrace,Riverside,CA,21814,3,2.2,4389,0.52,1921,781483,Multi-Family,33.930258,-117.414871,Alex Morgan,Prime Realty,191
HS0160,2019-08-16,2795 Hill Way,Madison,WI,25235,3,2.5,3433,8.52,1957,507337,Multi-Family,43.075,-89.395198,Sam Carter,Urban Homes,132
HS0525,2025-06-20,6691 Chestnut Way,Phoenix,AZ,98022,2,1.5,3163,0.7,1923,357726,Single Family,33.40638,-112.040178,Sam Carter,Urban Homes,170
HS0036,2021-03-07,2514 Maple St,Burlington,VT,42092,4,2.8,3065,2.14,1973,330728,Multi-Family,44.451632,-73.208006,Riley Smith,Lakeside Properties,103
HS0541,2023-11-02,8196 Cedar Ln,Austin,TX,36626,2,2.2,1523,1.14,1916,263356,Single Family,30.227733,-97.737996,Jordan Lee,Summit Brokers,56
HS0171,2021-04-17,5555 Spruce St,Burlington,VT,37762,1,1.4,2053,0.36,1931,256011,Single Family,44.446462,-73.211635,Riley Smith,Urban Homes,142
HS0655,2022-01-18,4112 Sunset Blvd,Burlington,VT,89410,2,1.0,826,1.83,1925,108549,Mobile Home,44.436211,-73.204632,Sam Carter,Prime Realty,93
HS0891,2019-02-27,1101 View Way,Riverside,CA,87916,2,1.9,3495,4.15,1944,443036,Multi-Family,33.894236,-117.394673,Jordan Lee,Hearthstone Realty,73
HS0858,2020-02-18,3047 Ridge St,Burlington,VT,31859,2,2.1,899,1.53,1960,99214,Condo,44.455349,-73.161019,Taylor Brooks,Prime Realty,111
HS0848,2020-04-13,4352 Forest Blvd,Albany,NY,39808,2,1.5,784,2.4,1929,82541,Condo,42.633477,-73.854998,Alex Morgan,Urban Homes,176
HS0945,2024-07-06,2425 Birch Way,Columbus,OH,37536,1,1.9,2283,2.07,2015,303223,Single Family,39.947256,-82.896143,Jordan Lee,Hearthstone Realty,88
HS0734,2024-05-13,6147 Chestnut Ave,Austin,TX,10285,2,2.4,1523,1.78,1992,350096,Single Family,30.337547,-97.767306,Jamie Rivera,Prime Realty,148
HS0096,2023-10-03,5205 Hill Ave,Columbus,OH,16895,3,2.7,1461,6.53,1956,158958,Single Family,39.872264,-82.923998,Sam Carter,Summit Brokers,114
HS0564,2024-06-21,9862 Meadow Rd,Portland,OR,14851,5,2.9,1016,0.75,2019,196152,Condo,45.436457,-122.657426,Jordan Lee,Prime Realty,136
HS0241,2020-01-05,9400 Highland Blvd,Columbus,OH,83807,4,2.8,1956,1.49,1904,227073,Single Family,39.905629,-83.001382,Alex Morgan,Urban Homes,155
HS0743,2023-07-18,3686 Park Blvd,Springfield,IL,83307,3,3.0,4051,0.38,1940,340704,Single Family,39.794759,-89.59894,Riley Smith,Urban Homes,14
HS0575,2019-02-02,4945 Sunset Ct,Seattle,WA,99243,2,2.2,2834,1.84,1944,568432,Single Family,47.609836,-122.322735,Casey Nguyen,Summit Brokers,157
HS0691,2023-09-25,5010 Willow Blvd,Madison,WI,88924,2,2.2,2930,0.21,1979,302772,Single Family,43.062475,-89.342253,Jamie Rivera,Summit Brokers,66
HS0461,2020-06-18,3917 Pine St,Portland,OR,28558,2,1.8,3268,1.81,1989,490934,Single Family,45.479986,-122.699638,Alex Morgan,Urban Homes,162
HS0554,2023-05-09,5180 View Blvd,Phoenix,AZ,57060,0,0.5,1478,0.97,2013,151658,Single Family,33.480427,-112.067846,Sam Carter,Hearthstone Realty,145
HS0889,2020-07-08,8609 View Rd,Columbus,OH,71880,4,2.3,826,1.13,2009,121275,Condo,39.953753,-82.973367,Taylor Brooks,Summit Brokers,184
HS0207,2020-01-26,4705 View Blvd,Seattle,WA,52421,2,1.8,812,0.37,1986,127137,Mobile Home,47.631588,-122.329401,Taylor Brooks,Lakeside Properties,16
HS0393,2024-06-08,6001 Cedar St,Albany,NY,48337,2,2.1,2270,5.72,1940,219997,Single Family,42.638549,-73.734952,Logan Brown,Summit Brokers,23
HS0795,2023-04-16,2567 Park Ct,Burlington,VT,76574,5,3.1,2426,0.97,1983,398802,Single Family,44.507248,-73.225953,Riley Smith,Urban Homes,76
HS0398,2019-05-01,9354 Walnut Terrace,Madison,WI,18888,2,2.5,1064,0.79,1918,141045,Townhouse,43.058116,-89.40371,Morgan Patel,Lakeside Properties,106
HS0767,2023-08-26,6865 Park St,Austin,TX,59105,2,1.2,1654,0.23,2007,355418,Single Family,30.222125,-97.712931,Jordan Lee,Prime Realty,107
HS0849,2021-11-20,7314 Highland Terrace,Seattle,WA,15499,5,2.9,1192,0.67,2024,246337,Mobile Home,47.597663,-122.452412,Alex Morgan,Hearthstone Realty,139
HS0218,2022-07-20,1947 Birch Way,Phoenix,AZ,93634,3,2.9,455,1.35,2019,66982,Mobile Home,33.45,-112.111671,Taylor Brooks,Lakeside Properties,146
HS0005,2019-10-20,6327 Chestnut Way,Riverside,CA,93320,1,1.1,592,2.58,1989,94596,Condo,33.902222,-117.404288,Logan Brown,Urban Homes,137
HS0769,2021-08-04,6544 Oak Ct,Burlington,VT,26891,3,2.6,2298,2.36,1955,297430,Single Family,44.496948,-73.162017,Jamie Rivera,Urban Homes,130
HS0643,2019-05-22,6503 Walnut Ave,Seattle,WA,98000,2,1.3,824,0.19,1927,181936,Single Family,47.690417,-122.282099,Dana Kim,Urban Homes,114
HS0930,2022-07-27,6771 Willow St,Springfield,IL,64306,2,2.0,1715,0.21,1981,200988,Townhouse,39.751644,-89.591804,Jamie Rivera,Urban Homes,58
HS0613,2022-11-05,7240 River Terrace,Portland,OR,50788,3,2.8,3586,0.49,1939,692976,Single Family,45.412078,-122.631788,Casey Nguyen,Hearthstone Realty,3
HS0739,2020-08-24,7058 Lake St,Springfield,IL,23894,2,2.0,4070,1.74,1903,459525,Multi-Family,39.820117,-89.68132,Morgan Patel,Urban Homes,21
HS0547,2023-12-08,4421 River Terrace,Albany,NY,67117,2,1.7,889,4.95,2018,131705,Condo,42.669586,-73.7421,Alex Morgan,Urban Homes,39
HS0726,2021-01-08,6139 Elm Way,Phoenix,AZ,22280,2,1.9,3607,1.87,1962,508944,Single Family,33.483572,-111.966254,Casey Nguyen,Prime Realty,80
HS0684,2023-03-18,4114 Oak Ave,Phoenix,AZ,41569,3,2.7,969,0.59,1983,144493,Mobile Home,33.403366,-112.12221,Jamie Rivera,Lakeside Properties,210
HS0099,2023-11-22,6329 Meadow Ln,Madison,WI,75570,4,2.9,1338,2.18,1905,223323,Multi-Family,43.200035,-89.375002,Alex Morgan,Lakeside Properties,20
HS0805,2020-05-18,5526 Park Ct,Columbus,OH,46208,4,2.7,824,2.88,2006,100807,Condo,40.001103,-83.057634,Riley Smith,Lakeside Properties,146
HS0728,2021-10-14,9984 Cedar Ct,Springfield,IL,60330,2,2.4,4907,0.85,1916,495263,Multi-Family,39.738892,-89.648322,Jamie Rivera,Hearthstone Realty,37
HS0574,2019-06-01,262 River Ave,Madison,WI,21112,3,3.3,2700,0.86,1950,397105,Single Family,43.13401,-89.348332,Taylor Brooks,Summit Brokers,15
HS0407,2020-11-30,6046 Pine Ct,Austin,TX,77065,3,3.0,3601,1.87,1998,534909,Single Family,30.320912,-97.666791,Morgan Patel,Summit Brokers,169
HS0503,2022-06-13,5704 Walnut Rd,Seattle,WA,13769,3,2.2,1545,0.42,1929,409120,Single Family,47.68731,-122.234543,Taylor Brooks,Urban Homes,34
HS0048,2024-06-30,772 Lake Ct,Portland,OR,96706,2,1.6,2168,2.34,1953,411951,Single Family,45.55008,-122.659635,Jamie Rivera,Lakeside Properties,93
HS0033,2020-06-05,5243 Cedar Rd,Columbus,OH,76469,3,2.6,1472,0.45,1970,140542,Condo,40.014071,-82.996232,Jordan Lee,Lakeside Properties,171
HS0780,2024-12-12,7463 Walnut St,Riverside,CA,77024,1,1.6,1857,10.94,1982,248961,Townhouse,33.94756,-117.367861,Morgan Patel,Lakeside Properties,8
HS0840,2020-05-17,8066 Chestnut Ave,Portland,OR,36680,2,1.3,2279,0.32,1926,295526,Townhouse,45.450289,-122.678394,Morgan Patel,Urban Homes,10
HS0201,2023-09-29,5103 Cedar Blvd,Burlington,VT,58929,1,1.8,1676,1.79,1949,173522,Single Family,44.42237,-73.256587,Taylor Brooks,Lakeside Properties,163
HS0135,2023-08-30,4845 Spruce Way,Seattle,WA,42096,2,3.4,2773,2.55,1956,455158,Single Family,47.588073,-122.30291,Sam Carter,Lakeside Properties,53
HS0028,2021-10-13,3000 Sunset St,Madison,WI,33509,4,3.5,3980,6.66,2003,487452,Multi-Family,43.028624,-89.441991,Casey Nguyen,Urban Homes,202
HS0881,2022-03-10,1733 Chestnut Way,Burlington,VT,59359,2,2.4,1033,1.49,1961,156376,Condo,44.49347,-73.235604,Dana Kim,Summit Brokers,63
HS0231,2020-03-22,6538 Hill Terrace,Columbus,OH,69343,3,2.2,1224,0.33,1974,149712,Townhouse,39.888707,-83.054115,Taylor Brooks,Prime Realty,43
HS0490,2022-08-29,756 Elm Ave,Austin,TX,50380,2,1.9,985,0.41,1911,218832,Single Family,30.121851,-97.761841,Alex Morgan,Summit Brokers,165
HS0773,2023-05-20,1854 Elm Rd,Riverside,CA,44340,5,3.3,3563,0.55,1926,475021,Multi-Family,34.063576,-117.336233,Jamie Rivera,Lakeside Properties,204
HS0379,2023-10-30,5629 Walnut Way,Seattle,WA,56179,3,3.0,1941,0.38,1981,342695,Single Family,47.624159,-122.303703,Morgan Patel,Summit Brokers,62
HS0289,2024-01-10,924 River Ln,Albany,NY,82154,0,0.5,2558,0.52,1973,334280,Single Family,42.55463,-73.719568,Jamie Rivera,Lakeside Properties,115
HS0419,2022-02-22,5269 Meadow St,Portland,OR,37297,2,1.3,2794,2.0,1919,548583,Single Family,45.571845,-122.643513,Alex Morgan,Hearthstone Realty,97
HS0675,2022-04-06,1159 Hill Ct,Portland,OR,60023,4,2.7,3651,0.17,1914,692438,Single Family,45.559296,-122.594795,Jamie Rivera,Prime Realty,23
HS0392,2019-02-04,812 Chestnut Blvd,Seattle,WA,17878,3,3.7,1885,0.32,2020,435819,Single Family,47.633976,-122.378034,Jamie Rivera,Lakeside Properties,170
HS0593,2024-08-28,6252 Cedar St,Albany,NY,36549,2,2.9,2155,1.02,1996,291689,Single Family,42.66077,-73.815981,Riley Smith,Prime Realty,69
HS0499,2021-01-20,6017 Sunset Terrace,Albany,NY,16385,2,2.5,2277,5.41,1998,313964,Single Family,42.566578,-73.664816,Jamie Rivera,Summit Brokers,193
HS0139,2023-11-01,5881 Oak St,Portland,OR,46877,3,1.5,3516,1.59,1913,701227,Single Family,45.55175,-122.653916,Taylor Brooks,Hearthstone Realty,187
HS0063,2024-07-22,1594 Forest Terrace,Austin,TX,63523,4,3.0,2659,0.75,1988,621986,Single Family,30.281974,-97.797967,Casey Nguyen,Lakeside Properties,209
HS0472,2025-05-18,6446 Lake Blvd,Madison,WI,69996,2,2.1,1801,1.57,1904,177130,Single Family,42.948684,-89.434112,Alex Morgan,Hearthstone Realty,35
HS0648,2025-05-20,1203 Willow Ct,Springfield,IL,49522,4,2.6,1372,1.09,2018,145880,Townhouse,39.768268,-89.741918,Taylor Brooks,Hearthstone Realty,25
HS0129,2021-04-03,1163 Meadow Rd,Columbus,OH,49315,2,2.6,1921,1.37,1915,261609,Single Family,39.877109,-83.08673,Taylor Brooks,Urban Homes,203
HS0977,2022-05-16,6326 Sunset Ct,Springfield,IL,23115,2,2.6,2387,0.98,2008,257222,Single Family,39.821283,-89.706038,Jordan Lee,Prime Realty,167
HS0521,2025-05-25,7021 Highland Ct,Austin,TX,44946,2,2.1,522,0.38,1948,90037,Mobile Home,30.258131,-97.767818,Riley Smith,Hearthstone Realty,147
HS0839,2019-08-10,6111 Meadow Rd,Albany,NY,95674,1,1.4,1967,0.72,1913,237681,Single Family,42.684733,-73.715987,Morgan Patel,Lakeside Properties,181
HS0963,2024-04-08,3622 View Way,Burlington,VT,45908,3,2.2,550,0.54,2020,57012,Condo,44.44003,-73.229329,Alex Morgan,Lakeside Properties,177
HS0065,2020-06-20,3173 River Terrace,Springfield,IL,91609,3,2.3,2651,0.2,1970,349278,Single Family,39.71327,-89.623325,Casey Nguyen,Lakeside Properties,179
HS0813,2024-10-22,2185 View Rd,Columbus,OH,17017,2,2.3,2404,1.86,1997,226009,Single Family,39.974395,-83.006577,Sam Carter,Prime Realty,22
HS0015,2020-01-22,8053 Willow Blvd,Albany,NY,84847,4,3.8,1688,1.19,1924,190662,Townhouse,42.639768,-73.774591,Jamie Rivera,Lakeside Properties,91
HS0157,2022-06-27,3971 Oak Ave,Columbus,OH,71000,2,2.2,4541,0.45,2013,401636,Multi-Family,40.051799,-82.980904,Jamie Rivera,Hearthstone Realty,95
HS0041,2023-09-13,420 Highland Ct,Portland,OR,72518,2,1.8,877,0.73,2014,154534,Single Family,45.552369,-122.61168,Dana Kim,Summit Brokers,205
HS0493,2023-10-03,7400 Meadow Ave,Albany,NY,38271,1,2.4,2521,0.42,2003,340533,Single Family,42.67877,-73.772479,Riley Smith,Urban Homes,151
HS0380,2022-03-11,9039 Willow Ct,Portland,OR,82120,0,0.5,1859,0.5,1904,275079,Single Family,45.501741,-122.710788,Logan Brown,Prime Realty,133
HS0188,2019-01-28,6016 Chestnut Ln,Riverside,CA,91924,3,2.5,2757,1.04,1938,337440,Single Family,33.88317,-117.308721,Riley Smith,Hearthstone Realty,159
HS0764,2022-03-13,1957 Walnut Way,Columbus,OH,66149,2,2.4,2267,0.62,1948,206522,Single Family,39.922611,-82.918324,Riley Smith,Hearthstone Realty,180
HS0217,2022-04-25,9946 View Rd,Seattle,WA,13515,4,3.7,2188,0.33,1950,400268,Single Family,47.601783,-122.286033,Alex Morgan,Urban Homes,127
HS0792,2023-04-29,8520 Hill Rd,Seattle,WA,69509,4,3.0,1905,4.99,1946,394715,Single Family,47.547254,-122.343083,Sam Carter,Summit Brokers,132
HS0053,2025-01-03,5519 Lake Way,Seattle,WA,45509,2,2.7,2480,0.3,1915,607078,Single Family,47.571243,-122.332541,Taylor Brooks,Urban Homes,56
HS0879,2023-08-29,653 Chestnut Ave,Burlington,VT,59526,4,3.1,3053,0.35,1964,402378,Single Family,44.437073,-73.213728,Alex Morgan,Prime Realty,191
HS0338,2020-10-06,8464 River Ln,Portland,OR,90634,1,1.0,1075,8.08,2024,230547,Condo,45.424717,-122.665763,Jamie Rivera,Hearthstone Realty,200
HS0749,2023-05-07,8673 Hill Way,Portland,OR,27196,3,2.0,2828,0.13,1991,452818,Single Family,45.462076,-122.715549,Jordan Lee,Urban Homes,157
HS0720,2021-04-27,8512 Pine Blvd,Seattle,WA,67376,3,2.5,2732,0.13,1934,721692,Single Family,47.678297,-122.357719,Taylor Brooks,Prime Realty,41
HS0725,2023-06-08,9125 Willow Way,Albany,NY,38919,3,3.5,1428,0.68,1996,178325,Townhouse,42.644545,-73.824919,Taylor Brooks,Lakeside Properties,60
HS0296,2025-02-21,5717 Spruce Way,Phoenix,AZ,27481,5,3.2,1263,0.9,2007,164356,Single Family,33.43546,-111.994068,Morgan Patel,Summit Brokers,162
HS0702,2021-10-20,6113 Elm Terrace,Riverside,CA,16672,2,1.4,841,0.26,1943,105616,Mobile Home,33.942597,-117.37723,Dana Kim,Prime Realty,75
HS0252,2020-01-09,2898 Spruce Ave,Burlington,VT,72071,2,1.6,2864,0.45,1933,360188,Multi-Family,44.482034,-73.130866,Dana Kim,Lakeside Properties,48
HS0727,2023-07-07,3011 Park Ln,Madison,WI,19103,1,1.0,2422,0.78,2024,310439,Multi-Family,43.038531,-89.366822,Jamie Rivera,Summit Brokers,36
HS0462,2021-06-22,5135 Cedar Way,Springfield,IL,90114,2,2.7,1435,0.77,1976,170954,Single Family,39.69067,-89.636597,Jamie Rivera,Urban Homes,110
HS0456,2024-05-28,8139 Forest Ct,Seattle,WA,62941,4,2.5,763,2.6,2004,201873,Mobile Home,47.650002,-122.258466,Jamie Rivera,Summit Brokers,138
HS0997,2023-01-25,7078 Highland Blvd,Austin,TX,73871,2,0.8,444,0.86,1977,69242,Mobile Home,30.282923,-97.77698,Jordan Lee,Lakeside Properties,180
HS0816,2024-04-24,3388 Cedar Ave,Austin,TX,10004,1,1.7,1418,0.6,1913,243646,Single Family,30.356439,-97.742427,Alex Morgan,Summit Brokers,114
HS0863,2020-02-12,5319 Walnut Blvd,Phoenix,AZ,15496,2,1.7,2162,1.12,1940,353794,Multi-Family,33.414137,-112.012803,Morgan Patel,Hearthstone Realty,43
HS0270,2022-04-18,8859 Forest Terrace,Burlington,VT,76494,1,1.7,4466,1.21,1923,739974,Multi-Family,44.501555,-73.225077,Jamie Rivera,Lakeside Properties,33
HS0202,2023-01-10,2938 Meadow Blvd,Seattle,WA,74178,2,0.9,648,1.66,2010,132916,Condo,47.625629,-122.20745,Alex Morgan,Lakeside Properties,35
HS0162,2020-07-08,7041 Lake Ave,Springfield,IL,80931,3,2.2,1132,4.83,1923,111130,Single Family,39.792923,-89.597745,Riley Smith,Hearthstone Realty,98
HS0556,2020-06-07,8215 River Ave,Madison,WI,48103,4,3.1,3398,2.93,2025,472254,Single Family,43.058226,-89.335601,Casey Nguyen,Urban Homes,134
HS0730,2025-02-08,2631 Birch St,Austin,TX,81241,3,2.9,2205,3.02,1913,494715,Townhouse,30.255635,-97.771921,Casey Nguyen,Prime Realty,131
HS0402,2022-07-05,8127 Hill Way,Austin,TX,42346,1,2.2,1192,0.63,1992,184652,Townhouse,30.309622,-97.855444,Riley Smith,Summit Brokers,191
HS0703,2024-10-12,8015 Spruce Rd,Albany,NY,37926,4,3.2,1102,0.48,1939,113222,Single Family,42.65014,-73.731746,Alex Morgan,Lakeside Properties,159
HS0477,2024-03-14,360 Forest Rd,Riverside,CA,31207,2,1.3,3342,0.75,1958,500356,Single Family,33.954012,-117.475018,Taylor Brooks,Lakeside Properties,48
HS0822,2024-06-04,5864 Highland Terrace,Madison,WI,70225,2,1.8,1589,0.48,2007,203095,Single Family,43.135727,-89.440151,Riley Smith,Lakeside Properties,156
HS0772,2020-02-28,6294 Chestnut St,Burlington,VT,46040,3,3.4,1725,3.07,1974,201978,Condo,44.476057,-73.1506,Jamie Rivera,Lakeside Properties,153
HS0106,2024-11-11,1795 Hill Ave,Austin,TX,76132,2,2.7,773,0.13,1967,118066,Mobile Home,30.196824,-97.781991,Logan Brown,Urban Homes,94
HS0566,2024-04-02,4818 Willow Way,Madison,WI,55068,2,2.4,2547,0.53,1943,312406,Multi-Family,43.094177,-89.387859,Taylor Brooks,Hearthstone Realty,186
HS0390,2022-06-03,1941 Oak Ln,Riverside,CA,91396,4,2.9,1377,1.39,1914,200554,Condo,33.94181,-117.43877,Sam Carter,Lakeside Properties,6
HS0002,2019-01-27,3911 River St,Burlington,VT,83563,3,2.2,1581,1.72,1935,181285,Single Family,44.487998,-73.307764,Taylor Brooks,Lakeside Properties,88
HS0938,2021-02-12,5573 Ridge Blvd,Seattle,WA,99568,2,2.5,809,1.19,1952,186727,Mobile Home,47.629598,-122.390614,Alex Morgan,Summit Brokers,58
HS0983,2024-10-09,2200 Hill Terrace,Albany,NY,90427,1,2.9,1115,0.46,1928,122653,Single Family,42.648711,-73.779005,Taylor Brooks,Urban Homes,58
HS0562,2020-11-11,4061 Sunset Ln,Madison,WI,21284,3,3.0,2460,0.45,1914,291527,Single Family,43.005621,-89.421961,Taylor Brooks,Lakeside Properties,125
HS0081,2024-03-16,1875 Birch Way,Columbus,OH,13280,1,1.2,3142,0.53,1908,309454,Single Family,39.919771,-83.026058,Casey Nguyen,Lakeside Properties,30
HS0206,2021-04-27,3538 Highland Terrace,Burlington,VT,89988,4,3.0,1353,2.27,2004,214612,Townhouse,44.476418,-73.277692,Alex Morgan,Summit Brokers,90
HS0035,2021-08-20,7344 Willow Way,Austin,TX,32241,4,3.0,829,2.39,1911,178125,Condo,30.333744,-97.69369,Casey Nguyen,Urban Homes,207
HS0776,2019-05-01,584 Meadow St,Portland,OR,77894,2,1.8,3687,0.36,1927,570474,Single Family,45.472316,-122.686786,Morgan Patel,Urban Homes,57
HS0509,2022-03-07,2326 Forest Terrace,Seattle,WA,47784,2,2.0,3788,0.74,1949,999725,Single Family,47.63662,-122.193801,Sam Carter,Summit Brokers,189
HS0428,2024-04-11,9402 Elm Ave,Austin,TX,71377,3,2.2,833,0.86,1959,147501,Condo,30.276951,-97.781014,Jordan Lee,Urban Homes,37
HS0455,2022-09-12,9460 Chestnut Way,Riverside,CA,12459,5,3.8,2809,1.22,1919,432664,Single Family,33.894687,-117.338856,Riley Smith,Summit Brokers,1
HS0367,2021-06-11,9104 River Ave,Springfield,IL,43202,4,3.0,1942,0.53,2010,183461,Multi-Family,39.844189,-89.725855,Jamie Rivera,Urban Homes,163
HS0092,2023-09-29,2231 Meadow St,Columbus,OH,86869,4,3.5,3880,0.11,2011,492180,Single Family,39.887271,-82.941612,Alex Morgan,Hearthstone Realty,154
HS0340,2024-09-04,5793 Chestnut Ln,Columbus,OH,89477,2,1.1,1475,0.77,1952,208076,Single Family,39.939738,-82.969372,Jamie Rivera,Summit Brokers,19
HS0898,2019-01-23,9271 Willow Ct,Portland,OR,59047,2,2.1,1807,0.95,1924,229476,Single Family,45.556242,-122.684522,Logan Brown,Hearthstone Realty,85
HS0565,2022-11-21,7014 Highland Terrace,Springfield,IL,82516,3,2.1,1285,0.17,1979,153845,Single Family,39.756632,-89.721003,Sam Carter,Lakeside Properties,6
HS0346,2020-06-09,8166 Highland Rd,Columbus,OH,74330,4,2.6,1660,3.75,1973,224558,Single Family,39.867873,-82.948424,Alex Morgan,Summit Brokers,205
HS0777,2024-03-28,2173 Chestnut Rd,Riverside,CA,73120,3,3.1,1515,0.5,1937,218210,Condo,33.925602,-117.330764,Sam Carter,Lakeside Properties,132
HS0242,2022-08-18,426 River Way,Burlington,VT,10089,1,1.5,2313,5.88,1922,360714,Single Family,44.445789,-73.188661,Alex Morgan,Prime Realty,38
HS0014,2022-09-15,9175 Birch Ln,Portland,OR,10942,1,1.0,1454,0.61,1904,291439,Single Family,45.55087,-122.658562,Jamie Rivera,Summit Brokers,61
HS0316,2023-02-01,3270 Hill Way,Riverside,CA,69067,2,3.1,1971,3.45,1972,314696,Single Family,33.993656,-117.444877,Morgan Patel,Lakeside Properties,44
HS0601,2019-03-23,9951 Lake Ct,Phoenix,AZ,33224,3,2.1,824,0.25,1928,92226,Single Family,33.421591,-112.087202,Casey Nguyen,Hearthstone Realty,50
HS0388,2023-02-05,4134 Birch Ave,Seattle,WA,44898,4,3.3,743,2.63,1954,138877,Condo,47.551942,-122.373371,Morgan Patel,Urban Homes,83
HS0274,2019-12-27,5234 Oak St,Madison,WI,69251,3,2.4,2359,0.84,2000,232352,Single Family,43.076603,-89.343106,Taylor Brooks,Summit Brokers,112
HS0167,2023-10-16,3721 Sunset Rd,Seattle,WA,46064,3,1.6,4223,0.76,1980,731238,Multi-Family,47.501442,-122.319391,Dana Kim,Lakeside Properties,13
HS0841,2019-12-13,7313 Ridge Ave,Burlington,VT,12790,2,1.9,1434,6.38,1938,250273,Condo,44.449682,-73.185159,Alex Morgan,Hearthstone Realty,157
HS0993,2021-09-20,5205 Willow Ave,Seattle,WA,17762,2,1.7,1063,6.1,2003,249918,Townhouse,47.654868,-122.300905,Riley Smith,Urban Homes,166
HS0647,2019-09-28,5942 Hill Blvd,Riverside,CA,11965,3,2.0,2725,0.97,1928,377792,Single Family,33.94081,-117.38026,Casey Nguyen,Summit Brokers,95
HS0819,2023-10-07,9746 Forest Terrace,Riverside,CA,97516,3,2.9,2199,0.76,2004,247088,Single Family,34.032373,-117.411683,Taylor Brooks,Prime Realty,73
HS0485,2021-07-17,8786 Meadow Way,Portland,OR,70031,3,2.0,1837,0.8,1933,343035,Single Family,45.448467,-122.657782,Sam Carter,Hearthstone Realty,74
HS0981,2019-03-03,2464 Sunset St,Springfield,IL,80710,3,2.7,2350,1.15,1912,309100,Single Family,39.789252,-89.682116,Morgan Patel,Urban Homes,24
HS0505,2025-08-03,4245 Oak Ave,Riverside,CA,49537,2,3.1,5329,1.28,1926,897092,Multi-Family,34.012412,-117.338165,Jordan Lee,Urban Homes,172
HS0832,2019-05-25,2382 Willow Terrace,Springfield,IL,96944,2,1.9,1369,1.72,1989,149547,Multi-Family,39.83591,-89.639585,Morgan Patel,Prime Realty,107
HS0244,2020-06-05,5298 Walnut Terrace,Austin,TX,39260,2,1.9,1207,1.44,1937,254613,Townhouse,30.341834,-97.756656,Taylor Brooks,Prime Realty,180
HS0567,2020-06-12,6929 Lake Way,Phoenix,AZ,31237,4,2.1,3016,0.31,1961,414865,Single Family,33.4338,-112.096702,Taylor Brooks,Urban Homes,41
HS0876,2019-09-17,8943 Maple St,Madison,WI,59700,1,1.7,1350,0.76,1970,149175,Townhouse,43.07877,-89.37825,Alex Morgan,Summit Brokers,54
HS0563,2023-11-04,421 Ridge Ln,Austin,TX,36389,5,3.8,2046,1.21,1980,436237,Single Family,30.305206,-97.690379,Riley Smith,Lakeside Properties,189
HS0687,2025-07-23,8906 Walnut Ct,Riverside,CA,12588,2,1.9,2606,0.53,1966,466843,Single Family,33.88382,-117.344154,Dana Kim,Prime Realty,193
HS0190,2025-02-12,4875 Forest Ln,Columbus,OH,52714,2,1.6,2963,1.32,1925,342743,Multi-Family,39.90182,-82.983309,Taylor Brooks,Summit Brokers,7
HS0783,2024-07-16,4655 View Ave,Seattle,WA,85228,2,1.9,3262,0.72,1906,725106,Single Family,47.578428,-122.331007,Sam Carter,Prime Realty,71
HS0700,2024-12-20,9179 Forest St,Albany,NY,65572,3,3.0,2710,1.0,1986,366883,Single Family,42.623133,-73.779132,Jamie Rivera,Lakeside Properties,4
HS0476,2020-06-27,1705 Ridge Way,Austin,TX,41524,2,3.0,1380,0.42,1927,195224,Single Family,30.207093,-97.762884,Morgan Patel,Hearthstone Realty,62
HS0682,2019-02-07,9556 Elm Way,Madison,WI,73234,1,0.5,1067,7.71,1925,152333,Townhouse,43.080956,-89.392391,Morgan Patel,Summit Brokers,27
HS0511,2020-11-22,6594 Ridge Ave,Riverside,CA,25626,2,2.0,1066,1.32,1994,186326,Mobile Home,33.925203,-117.345468,Jamie Rivera,Hearthstone Realty,51
HS0059,2021-03-21,634 Birch Rd,Albany,NY,47056,1,1.8,1459,1.06,1980,195872,Townhouse,42.631003,-73.663202,Riley Smith,Prime Realty,140
HS0475,2019-05-18,3743 Highland Blvd,Portland,OR,85196,2,2.2,1083,1.53,1964,173015,Townhouse,45.481839,-122.68944,Riley Smith,Summit Brokers,101
HS0561,2021-02-09,6010 Park Rd,Portland,OR,21486,4,2.8,870,1.57,1989,119823,Townhouse,45.505109,-122.61747,Alex Morgan,Urban Homes,124
HS0857,2020-08-30,9680 Elm Rd,Phoenix,AZ,47602,2,2.4,2576,0.12,2025,396494,Single Family,33.450455,-112.044103,Logan Brown,Lakeside Properties,162
HS0748,2020-07-30,2741 Elm Way,Albany,NY,20322,2,1.9,1260,1.3,1983,154614,Townhouse,42.676909,-73.853669,Taylor Brooks,Summit Brokers,133
HS0253,2025-04-30,6349 Lake Blvd,Columbus,OH,68428,2,1.8,1114,1.67,1934,167353,Single Family,39.958148,-83.035593,Alex Morgan,Urban Homes,193
HS0022,2025-01-11,2244 Spruce Way,Phoenix,AZ,51441,0,0.5,1081,1.07,1909,123214,Mobile Home,33.402429,-111.996503,Jordan Lee,Summit Brokers,68
